ticker,growth_rate,wacc,implied_price,upside_pct
ETN,0.18,0.11,352.24,-11.8
ETN,0.18,0.12,312.43,-21.8
EW,0.04,0.08,66.94,-17.7
EW,0.04,0.09,56.58,-30.5
EW,0.04,0.1,48.98,-39.8
EW,0.04,0.11,43.17,-46.9
EW,0.04,0.12,38.59,-52.6
EW,0.075,0.08,77.82,-4.4
EW,0.075,0.09,65.62,-19.4
EW,0.075,0.1,56.68,-30.4
EW,0.075,0.11,49.84,-38.8
EW,0.075,0.12,44.45,-45.4
EW,0.10999999999999999,0.08,90.15,10.8
EW,0.10999999999999999,0.09,75.85,-6.8
EW,0.10999999999999999,0.1,65.37,-19.7
EW,0.10999999999999999,0.11,57.37,-29.5
EW,0.10999999999999999,0.12,51.07,-37.2
EW,0.145,0.08,104.06,27.9
EW,0.145,0.09,87.37,7.4
EW,0.145,0.1,75.16,-7.6
EW,0.145,0.11,65.84,-19.1
EW,0.145,0.12,58.5,-28.1
EW,0.18,0.08,119.69,47.1
EW,0.18,0.09,100.33,23.3
EW,0.18,0.1,86.15,5.9
EW,0.18,0.11,75.34,-7.4
EW,0.18,0.12,66.82,-17.9
EXAS,0.04,0.08,37.82,-64.0
EXAS,0.04,0.09,31.96,-69.5
EXAS,0.04,0.1,27.67,-73.6
EXAS,0.04,0.11,24.39,-76.8
EXAS,0.04,0.12,21.8,-79.2
EXAS,0.075,0.08,43.97,-58.1
EXAS,0.075,0.09,37.07,-64.7
EXAS,0.075,0.1,32.02,-69.5
EXAS,0.075,0.11,28.16,-73.2
EXAS,0.075,0.12,25.11,-76.1
EXAS,0.10999999999999999,0.08,50.93,-51.5
EXAS,0.10999999999999999,0.09,42.85,-59.2
EXAS,0.10999999999999999,0.1,36.93,-64.8
EXAS,0.10999999999999999,0.11,32.41,-69.1
EXAS,0.10999999999999999,0.12,28.85,-72.5
EXAS,0.145,0.08,58.79,-44.0
EXAS,0.145,0.09,49.36,-52.9
EXAS,0.145,0.1,42.46,-59.5
EXAS,0.145,0.11,37.2,-64.5
EXAS,0.145,0.12,33.05,-68.5
EXAS,0.18,0.08,67.62,-35.5
EXAS,0.18,0.09,56.68,-46.0
EXAS,0.18,0.1,48.67,-53.6
EXAS,0.18,0.11,42.56,-59.4
EXAS,0.18,0.12,37.75,-64.0
EXC,0.04,0.08,60.47,39.4
EXC,0.04,0.09,51.11,17.8
EXC,0.04,0.1,44.25,2.0
EXC,0.04,0.11,39.0,-10.1
EXC,0.04,0.12,34.86,-19.6
EXC,0.075,0.08,70.3,62.1
EXC,0.075,0.09,59.28,36.6
EXC,0.075,0.1,51.2,18.0
EXC,0.075,0.11,45.03,3.8
EXC,0.075,0.12,40.16,-7.4
EXC,0.10999999999999999,0.08,81.44,87.7
EXC,0.10999999999999999,0.09,68.52,57.9
EXC,0.10999999999999999,0.1,59.05,36.1
EXC,0.10999999999999999,0.11,51.83,19.5
EXC,0.10999999999999999,0.12,46.13,6.3
EXC,0.145,0.08,94.0,116.7
EXC,0.145,0.09,78.93,82.0
EXC,0.145,0.1,67.9,56.5
EXC,0.145,0.11,59.48,37.1
EXC,0.145,0.12,52.85,21.8
EXC,0.18,0.08,108.13,149.3
EXC,0.18,0.09,90.63,108.9
EXC,0.18,0.1,77.83,79.4
EXC,0.18,0.11,68.06,56.9
EXC,0.18,0.12,60.37,39.2
FANG,0.04,0.08,338.08,66.1
FANG,0.04,0.09,285.75,40.4
FANG,0.04,0.1,247.38,21.5
FANG,0.04,0.11,218.05,7.1
FANG,0.04,0.12,194.9,-4.3
FANG,0.075,0.08,393.07,93.1
FANG,0.075,0.09,331.43,62.8
FANG,0.075,0.1,286.26,40.6
FANG,0.075,0.11,251.75,23.7
FANG,0.075,0.12,224.53,10.3
FANG,0.10999999999999999,0.08,455.33,123.7
FANG,0.10999999999999999,0.09,383.09,88.2
FANG,0.10999999999999999,0.1,330.18,62.2
FANG,0.10999999999999999,0.11,289.77,42.4
FANG,0.10999999999999999,0.12,257.93,26.7
FANG,0.145,0.08,525.57,158.2
FANG,0.145,0.09,441.31,116.8
FANG,0.145,0.1,379.63,86.5
FANG,0.145,0.11,332.55,63.4
FANG,0.145,0.12,295.46,45.1
FANG,0.18,0.08,604.55,197.0
FANG,0.18,0.09,506.73,148.9
FANG,0.18,0.1,435.14,113.8
FANG,0.18,0.11,380.52,86.9
FANG,0.18,0.12,337.52,65.8
FAST,0.04,0.08,27.23,-37.1
FAST,0.04,0.09,23.01,-46.8
FAST,0.04,0.1,19.92,-53.9
FAST,0.04,0.11,17.56,-59.4
FAST,0.04,0.12,15.7,-63.7
FAST,0.075,0.08,31.65,-26.8
FAST,0.075,0.09,26.69,-38.3
FAST,0.075,0.1,23.05,-46.7
FAST,0.075,0.11,20.27,-53.1
FAST,0.075,0.12,18.08,-58.2
FAST,0.10999999999999999,0.08,36.67,-15.2
FAST,0.10999999999999999,0.09,30.85,-28.7
FAST,0.10999999999999999,0.1,26.59,-38.5
FAST,0.10999999999999999,0.11,23.34,-46.1
FAST,0.10999999999999999,0.12,20.77,-52.0
FAST,0.145,0.08,42.32,-2.2
FAST,0.145,0.09,35.54,-17.8
FAST,0.145,0.1,30.57,-29.3
FAST,0.145,0.11,26.78,-38.1
FAST,0.145,0.12,23.79,-45.0
FAST,0.18,0.08,48.68,12.5
FAST,0.18,0.09,40.81,-5.7
FAST,0.18,0.1,35.04,-19.0
FAST,0.18,0.11,30.64,-29.2
FAST,0.18,0.12,27.18,-37.2
FE,0.04,0.08,58.64,33.8
FE,0.04,0.09,49.56,13.1
FE,0.04,0.1,42.91,-2.1
FE,0.04,0.11,37.82,-13.7
FE,0.04,0.12,33.8,-22.9
FE,0.075,0.08,68.18,55.6
FE,0.075,0.09,57.48,31.2
FE,0.075,0.1,49.65,13.3
FE,0.075,0.11,43.66,-0.4
FE,0.075,0.12,38.94,-11.1
FE,0.10999999999999999,0.08,78.97,80.2
FE,0.10999999999999999,0.09,66.44,51.6
FE,0.10999999999999999,0.1,57.27,30.7
FE,0.10999999999999999,0.11,50.26,14.7
FE,0.10999999999999999,0.12,44.74,2.1
FE,0.145,0.08,91.16,108.0
FE,0.145,0.09,76.54,74.7
FE,0.145,0.1,65.84,50.3
FE,0.145,0.11,57.68,31.6
FE,0.145,0.12,51.25,16.9
FE,0.18,0.08,104.86,139.3
FE,0.18,0.09,87.89,100.6
FE,0.18,0.1,75.47,72.2
FE,0.18,0.11,66.0,50.6
FE,0.18,0.12,58.54,33.6
FLEX,0.04,0.08,131.3,-4.8
FLEX,0.04,0.09,110.98,-19.5
FLEX,0.04,0.1,96.08,-30.3
FLEX,0.04,0.11,84.68,-38.6
FLEX,0.04,0.12,75.69,-45.1
FLEX,0.075,0.08,152.66,10.7
FLEX,0.075,0.09,128.72,-6.6
FLEX,0.075,0.1,111.17,-19.4
FLEX,0.075,0.11,97.77,-29.1
FLEX,0.075,0.12,87.2,-36.7
FLEX,0.10999999999999999,0.08,176.84,28.3
FLEX,0.10999999999999999,0.09,148.78,7.9
FLEX,0.10999999999999999,0.1,128.23,-7.0
FLEX,0.10999999999999999,0.11,112.54,-18.4
FLEX,0.10999999999999999,0.12,100.17,-27.3
FLEX,0.145,0.08,204.11,48.1
FLEX,0.145,0.09,171.39,24.3
FLEX,0.145,0.1,147.44,6.9
FLEX,0.145,0.11,129.15,-6.3
FLEX,0.145,0.12,114.75,-16.8
FLEX,0.18,0.08,234.79,70.3
FLEX,0.18,0.09,196.8,42.8
FLEX,0.18,0.1,168.99,22.6
FLEX,0.18,0.11,147.78,7.2
FLEX,0.18,0.12,131.08,-4.9
FLNC,0.04,0.08,2.57,-87.6
FLNC,0.04,0.09,2.17,-89.6
FLNC,0.04,0.1,1.88,-91.0
FLNC,0.04,0.11,1.66,-92.0
FLNC,0.04,0.12,1.48,-92.9
FLNC,0.075,0.08,2.98,-85.6
FLNC,0.075,0.09,2.52,-87.9
FLNC,0.075,0.1,2.17,-89.5
FLNC,0.075,0.11,1.91,-90.8
FLNC,0.075,0.12,1.7,-91.8
FLNC,0.10999999999999999,0.08,3.46,-83.4
FLNC,0.10999999999999999,0.09,2.91,-86.0
FLNC,0.10999999999999999,0.1,2.51,-87.9
FLNC,0.10999999999999999,0.11,2.2,-89.4
FLNC,0.10999999999999999,0.12,1.96,-90.6
FLNC,0.145,0.08,3.99,-80.8
FLNC,0.145,0.09,3.35,-83.9
FLNC,0.145,0.1,2.88,-86.1
FLNC,0.145,0.11,2.53,-87.8
FLNC,0.145,0.12,2.24,-89.2
FLNC,0.18,0.08,4.59,-77.9
FLNC,0.18,0.09,3.85,-81.5
FLNC,0.18,0.1,3.3,-84.1
FLNC,0.18,0.11,2.89,-86.1
FLNC,0.18,0.12,2.56,-87.7
FLS,0.04,0.08,91.83,41.1
FLS,0.04,0.09,77.61,19.3
FLS,0.04,0.1,67.19,3.3
FLS,0.04,0.11,59.23,-9.0
FLS,0.04,0.12,52.94,-18.6
FLS,0.075,0.08,106.76,64.1
FLS,0.075,0.09,90.02,38.3
FLS,0.075,0.1,77.75,19.5
FLS,0.075,0.11,68.38,5.1
FLS,0.075,0.12,60.99,-6.3
FLS,0.10999999999999999,0.08,123.67,90.1
FLS,0.10999999999999999,0.09,104.05,59.9
FLS,0.10999999999999999,0.1,89.68,37.8
FLS,0.10999999999999999,0.11,78.71,21.0
FLS,0.10999999999999999,0.12,70.06,7.7
FLS,0.145,0.08,142.75,119.4
FLS,0.145,0.09,119.87,84.2
FLS,0.145,0.1,103.11,58.5
FLS,0.145,0.11,90.33,38.8
FLS,0.145,0.12,80.25,23.3
FLS,0.18,0.08,164.21,152.4
FLS,0.18,0.09,137.63,111.5
FLS,0.18,0.1,118.19,81.6
FLS,0.18,0.11,103.36,58.8
FLS,0.18,0.12,91.67,40.9
FORM,0.04,0.08,55.43,-56.1
FORM,0.04,0.09,46.85,-62.9
FORM,0.04,0.1,40.56,-67.9
FORM,0.04,0.11,35.75,-71.7
FORM,0.04,0.12,31.95,-74.7
FORM,0.075,0.08,64.44,-49.0
FORM,0.075,0.09,54.34,-57.0
FORM,0.075,0.1,46.93,-62.8
FORM,0.075,0.11,41.27,-67.3
FORM,0.075,0.12,36.81,-70.8
FORM,0.10999999999999999,0.08,74.65,-40.9
FORM,0.10999999999999999,0.09,62.81,-50.3
FORM,0.10999999999999999,0.1,54.13,-57.1
FORM,0.10999999999999999,0.11,47.51,-62.4
FORM,0.10999999999999999,0.12,42.29,-66.5
FORM,0.145,0.08,86.17,-31.8
FORM,0.145,0.09,72.35,-42.7
FORM,0.145,0.1,62.24,-50.7
FORM,0.145,0.11,54.52,-56.8
FORM,0.145,0.12,48.44,-61.6
FORM,0.18,0.08,99.12,-21.5
FORM,0.18,0.09,83.08,-34.2
FORM,0.18,0.1,71.34,-43.5
FORM,0.18,0.11,62.39,-50.6
FORM,0.18,0.12,55.34,-56.2
FRSH,0.04,0.08,15.8,76.4
FRSH,0.04,0.09,13.36,49.1
FRSH,0.04,0.1,11.56,29.0
FRSH,0.04,0.11,10.19,13.7
FRSH,0.04,0.12,9.11,1.7
FRSH,0.075,0.08,18.37,105.0
FRSH,0.075,0.09,15.49,72.9
FRSH,0.075,0.1,13.38,49.3
FRSH,0.075,0.11,11.77,31.3
FRSH,0.075,0.12,10.49,17.1
FRSH,0.10999999999999999,0.08,21.28,137.5
FRSH,0.10999999999999999,0.09,17.91,99.8
FRSH,0.10999999999999999,0.1,15.43,72.2
FRSH,0.10999999999999999,0.11,13.54,51.2
FRSH,0.10999999999999999,0.12,12.06,34.5
FRSH,0.145,0.08,24.57,174.2
FRSH,0.145,0.09,20.63,130.2
FRSH,0.145,0.1,17.74,98.0
FRSH,0.145,0.11,15.54,73.5
FRSH,0.145,0.12,13.81,54.1
FRSH,0.18,0.08,28.26,215.4
FRSH,0.18,0.09,23.68,164.3
FRSH,0.18,0.1,20.34,127.0
FRSH,0.18,0.11,17.79,98.5
FRSH,0.18,0.12,15.78,76.1
FSLR,0.04,0.08,470.72,101.7
FSLR,0.04,0.09,397.86,70.5
FSLR,0.04,0.1,344.44,47.6
FSLR,0.04,0.11,303.6,30.1
FSLR,0.04,0.12,271.37,16.3
FSLR,0.075,0.08,547.29,134.5
FSLR,0.075,0.09,461.46,97.7
FSLR,0.075,0.1,398.57,70.8
FSLR,0.075,0.11,350.52,50.2
FSLR,0.075,0.12,312.62,34.0
FSLR,0.10999999999999999,0.08,633.97,171.7
FSLR,0.10999999999999999,0.09,533.38,128.6
FSLR,0.10999999999999999,0.1,459.71,97.0
FSLR,0.10999999999999999,0.11,403.46,72.9
FSLR,0.10999999999999999,0.12,359.12,53.9
FSLR,0.145,0.08,731.77,213.6
FSLR,0.145,0.09,614.45,163.3
FSLR,0.145,0.1,528.57,126.5
FSLR,0.145,0.11,463.02,98.4
FSLR,0.145,0.12,411.38,76.3
FSLR,0.18,0.08,841.74,260.7
FSLR,0.18,0.09,705.53,202.3
FSLR,0.18,0.1,605.86,159.6
FSLR,0.18,0.11,529.82,127.0
FSLR,0.18,0.12,469.94,101.4
FTNT,0.04,0.08,68.17,-44.5
FTNT,0.04,0.09,57.62,-53.1
FTNT,0.04,0.1,49.88,-59.4
FTNT,0.04,0.11,43.97,-64.2
FTNT,0.04,0.12,39.3,-68.0
FTNT,0.075,0.08,79.26,-35.4
FTNT,0.075,0.09,66.83,-45.6
FTNT,0.075,0.1,57.72,-53.0
FTNT,0.075,0.11,50.76,-58.7
FTNT,0.075,0.12,45.28,-63.1
FTNT,0.10999999999999999,0.08,91.82,-25.2
FTNT,0.10999999999999999,0.09,77.25,-37.1
FTNT,0.10999999999999999,0.1,66.58,-45.8
FTNT,0.10999999999999999,0.11,58.43,-52.4
FTNT,0.10999999999999999,0.12,52.01,-57.6
FTNT,0.145,0.08,105.98,-13.7
FTNT,0.145,0.09,88.99,-27.5
FTNT,0.145,0.1,76.55,-37.7
FTNT,0.145,0.11,67.06,-45.4
FTNT,0.145,0.12,59.58,-51.5
FTNT,0.18,0.08,121.91,-0.7
FTNT,0.18,0.09,102.18,-16.8
FTNT,0.18,0.1,87.74,-28.5
FTNT,0.18,0.11,76.73,-37.5
FTNT,0.18,0.12,68.06,-44.6
FTV,0.04,0.08,64.07,9.1
FTV,0.04,0.09,54.15,-7.8
FTV,0.04,0.1,46.88,-20.2
FTV,0.04,0.11,41.32,-29.6
FTV,0.04,0.12,36.93,-37.1
FTV,0.075,0.08,74.49,26.9
FTV,0.075,0.09,62.81,7.0
FTV,0.075,0.1,54.25,-7.6
FTV,0.075,0.11,47.71,-18.8
FTV,0.075,0.12,42.55,-27.5
FTV,0.10999999999999999,0.08,86.29,46.9
FTV,0.10999999999999999,0.09,72.6,23.6
FTV,0.10999999999999999,0.1,62.57,6.6
FTV,0.10999999999999999,0.11,54.91,-6.5
FTV,0.10999999999999999,0.12,48.88,-16.8
FTV,0.145,0.08,99.6,69.6
FTV,0.145,0.09,83.63,42.4
FTV,0.145,0.1,71.94,22.5
FTV,0.145,0.11,63.02,7.3
FTV,0.145,0.12,55.99,-4.6
FTV,0.18,0.08,114.56,95.1
FTV,0.18,0.09,96.02,63.5
FTV,0.18,0.1,82.46,40.4
FTV,0.18,0.11,72.11,22.8
FTV,0.18,0.12,63.96,8.9
GD,0.04,0.08,360.12,7.7
GD,0.04,0.09,304.38,-9.0
GD,0.04,0.1,263.51,-21.2
GD,0.04,0.11,232.27,-30.6
GD,0.04,0.12,207.61,-37.9
GD,0.075,0.08,418.7,25.2
GD,0.075,0.09,353.03,5.5
GD,0.075,0.1,304.92,-8.8
GD,0.075,0.11,268.16,-19.8
GD,0.075,0.12,239.17,-28.5
GD,0.10999999999999999,0.08,485.01,45.0
GD,0.10999999999999999,0.09,408.06,22.0
GD,0.10999999999999999,0.1,351.7,5.1
GD,0.10999999999999999,0.11,308.66,-7.7
GD,0.10999999999999999,0.12,274.74,-17.9
GD,0.145,0.08,559.83,67.4
GD,0.145,0.09,470.08,40.5
GD,0.145,0.1,404.38,20.9
GD,0.145,0.11,354.23,5.9
GD,0.145,0.12,314.72,-5.9
GD,0.18,0.08,643.96,92.5
GD,0.18,0.09,539.76,61.4
GD,0.18,0.1,463.5,38.6
GD,0.18,0.11,405.33,21.2
GD,0.18,0.12,359.52,7.5
GE,0.04,0.08,172.38,-38.8
GE,0.04,0.09,145.7,-48.2
GE,0.04,0.1,126.14,-55.2
GE,0.04,0.11,111.18,-60.5
GE,0.04,0.12,99.38,-64.7
GE,0.075,0.08,200.42,-28.8
GE,0.075,0.09,168.99,-40.0
GE,0.075,0.1,145.96,-48.2
GE,0.075,0.11,128.36,-54.4
GE,0.075,0.12,114.48,-59.3
GE,0.10999999999999999,0.08,232.17,-17.5
GE,0.10999999999999999,0.09,195.33,-30.6
GE,0.10999999999999999,0.1,168.35,-40.2
GE,0.10999999999999999,0.11,147.75,-47.5
GE,0.10999999999999999,0.12,131.51,-53.3
GE,0.145,0.08,267.98,-4.8
GE,0.145,0.09,225.02,-20.1
GE,0.145,0.1,193.57,-31.2
GE,0.145,0.11,169.56,-39.8
GE,0.145,0.12,150.65,-46.5
GE,0.18,0.08,308.25,9.5
GE,0.18,0.09,258.37,-8.2
GE,0.18,0.1,221.87,-21.2
GE,0.18,0.11,194.03,-31.1
GE,0.18,0.12,172.1,-38.9
GEN,0.04,0.08,65.47,179.2
GEN,0.04,0.09,55.33,136.0
GEN,0.04,0.1,47.9,104.3
GEN,0.04,0.11,42.22,80.1
GEN,0.04,0.12,37.74,60.9
GEN,0.075,0.08,76.12,224.6
GEN,0.075,0.09,64.18,173.7
GEN,0.075,0.1,55.43,136.4
GEN,0.075,0.11,48.75,107.9
GEN,0.075,0.12,43.48,85.4
GEN,0.10999999999999999,0.08,88.17,276.0
GEN,0.10999999999999999,0.09,74.18,216.3
GEN,0.10999999999999999,0.1,63.94,172.6
GEN,0.10999999999999999,0.11,56.11,139.3
GEN,0.10999999999999999,0.12,49.95,113.0
GEN,0.145,0.08,101.77,334.0
GEN,0.145,0.09,85.46,264.4
GEN,0.145,0.1,73.51,213.5
GEN,0.145,0.11,64.4,174.6
GEN,0.145,0.12,57.21,144.0
GEN,0.18,0.08,117.07,399.2
GEN,0.18,0.09,98.12,318.4
GEN,0.18,0.1,84.26,259.3
GEN,0.18,0.11,73.69,214.2
GEN,0.18,0.12,65.36,178.7
GEV,0.04,0.08,493.14,-53.0
GEV,0.04,0.09,416.81,-60.3
GEV,0.04,0.1,360.84,-65.6
GEV,0.04,0.11,318.06,-69.7
GEV,0.04,0.12,284.3,-72.9
GEV,0.075,0.08,573.35,-45.4
GEV,0.075,0.09,483.43,-53.9
GEV,0.075,0.1,417.55,-60.2
GEV,0.075,0.11,367.21,-65.0
GEV,0.075,0.12,327.51,-68.8
GEV,0.10999999999999999,0.08,664.16,-36.7
GEV,0.10999999999999999,0.09,558.79,-46.7
GEV,0.10999999999999999,0.1,481.61,-54.1
GEV,0.10999999999999999,0.11,422.68,-59.7
GEV,0.10999999999999999,0.12,376.22,-64.1
GEV,0.145,0.08,766.62,-26.9
GEV,0.145,0.09,643.72,-38.6
GEV,0.145,0.1,553.74,-47.2
GEV,0.145,0.11,485.07,-53.8
GEV,0.145,0.12,430.97,-58.9
GEV,0.18,0.08,881.83,-16.0
GEV,0.18,0.09,739.13,-29.6
GEV,0.18,0.1,634.71,-39.5
GEV,0.18,0.11,555.05,-47.1
GEV,0.18,0.12,492.32,-53.1
GGG,0.04,0.08,67.2,-11.3
GGG,0.04,0.09,56.8,-25.0
GGG,0.04,0.1,49.17,-35.1
GGG,0.04,0.11,43.34,-42.8
GGG,0.04,0.12,38.74,-48.8
GGG,0.075,0.08,78.13,3.2
GGG,0.075,0.09,65.88,-13.0
GGG,0.075,0.1,56.9,-24.9
GGG,0.075,0.11,50.04,-33.9
GGG,0.075,0.12,44.63,-41.1
GGG,0.10999999999999999,0.08,90.5,19.5
GGG,0.10999999999999999,0.09,76.14,0.6
GGG,0.10999999999999999,0.1,65.63,-13.3
GGG,0.10999999999999999,0.11,57.6,-23.9
GGG,0.10999999999999999,0.12,51.27,-32.3
GGG,0.145,0.08,104.46,38.0
GGG,0.145,0.09,87.72,15.8
GGG,0.145,0.1,75.46,-0.3
GGG,0.145,0.11,66.1,-12.7
GGG,0.145,0.12,58.73,-22.4
GGG,0.18,0.08,120.16,58.7
GGG,0.18,0.09,100.72,33.0
GGG,0.18,0.1,86.49,14.2
GGG,0.18,0.11,75.63,-0.1
GGG,0.18,0.12,67.09,-11.4
GMAB.CO,0.04,0.08,2145.57,27.4
GMAB.CO,0.04,0.09,1813.46,7.7
GMAB.CO,0.04,0.1,1569.98,-6.8
GMAB.CO,0.04,0.11,1383.84,-17.8
GMAB.CO,0.04,0.12,1236.93,-26.5
GMAB.CO,0.075,0.08,2494.56,48.1
GMAB.CO,0.075,0.09,2103.35,24.9
GMAB.CO,0.075,0.1,1816.69,7.9
GMAB.CO,0.075,0.11,1597.67,-5.1
GMAB.CO,0.075,0.12,1424.93,-15.4
GMAB.CO,0.10999999999999999,0.08,2889.67,71.6
GMAB.CO,0.10999999999999999,0.09,2431.19,44.4
GMAB.CO,0.10999999999999999,0.1,2095.4,24.4
GMAB.CO,0.10999999999999999,0.11,1839.0,9.2
GMAB.CO,0.10999999999999999,0.12,1636.88,-2.8
GMAB.CO,0.145,0.08,3335.43,98.1
GMAB.CO,0.145,0.09,2800.7,66.3
GMAB.CO,0.145,0.1,2409.24,43.1
GMAB.CO,0.145,0.11,2110.47,25.3
GMAB.CO,0.145,0.12,1875.08,11.3
GMAB.CO,0.18,0.08,3836.69,127.8
GMAB.CO,0.18,0.09,3215.84,91.0
GMAB.CO,0.18,0.1,2761.53,64.0
GMAB.CO,0.18,0.11,2414.93,43.4
GMAB.CO,0.18,0.12,2142.0,27.2
GNRC,0.04,0.08,219.7,-16.7
GNRC,0.04,0.09,185.69,-29.6
GNRC,0.04,0.1,160.76,-39.0
GNRC,0.04,0.11,141.7,-46.3
GNRC,0.04,0.12,126.66,-52.0
GNRC,0.075,0.08,255.44,-3.1
GNRC,0.075,0.09,215.38,-18.3
GNRC,0.075,0.1,186.03,-29.5
GNRC,0.075,0.11,163.6,-38.0
GNRC,0.075,0.12,145.91,-44.7
GNRC,0.10999999999999999,0.08,295.9,12.2
GNRC,0.10999999999999999,0.09,248.95,-5.6
GNRC,0.10999999999999999,0.1,214.57,-18.6
GNRC,0.10999999999999999,0.11,188.31,-28.6
GNRC,0.10999999999999999,0.12,167.61,-36.4
GNRC,0.145,0.08,341.54,29.5
GNRC,0.145,0.09,286.79,8.8
GNRC,0.145,0.1,246.7,-6.4
GNRC,0.145,0.11,216.11,-18.0
GNRC,0.145,0.12,192.0,-27.2
GNRC,0.18,0.08,392.87,49.0
GNRC,0.18,0.09,329.3,24.9
GNRC,0.18,0.1,282.78,7.2
GNRC,0.18,0.11,247.28,-6.2
GNRC,0.18,0.12,219.34,-16.8
GSAT,0.04,0.08,11.79,-85.6
GSAT,0.04,0.09,9.97,-87.8
GSAT,0.04,0.1,8.63,-89.5
GSAT,0.04,0.11,7.61,-90.7
GSAT,0.04,0.12,6.8,-91.7
GSAT,0.075,0.08,13.71,-83.3
GSAT,0.075,0.09,11.56,-85.9
GSAT,0.075,0.1,9.99,-87.8
GSAT,0.075,0.11,8.78,-89.3
GSAT,0.075,0.12,7.83,-90.4
GSAT,0.10999999999999999,0.08,15.88,-80.6
GSAT,0.10999999999999999,0.09,13.36,-83.7
GSAT,0.10999999999999999,0.1,11.52,-85.9
GSAT,0.10999999999999999,0.11,10.11,-87.7
GSAT,0.10999999999999999,0.12,9.0,-89.0
GSAT,0.145,0.08,18.34,-77.6
GSAT,0.145,0.09,15.4,-81.2
GSAT,0.145,0.1,13.24,-83.8
GSAT,0.145,0.11,11.6,-85.8
GSAT,0.145,0.12,10.31,-87.4
GSAT,0.18,0.08,21.09,-74.3
GSAT,0.18,0.09,17.68,-78.4
GSAT,0.18,0.1,15.18,-81.5
GSAT,0.18,0.11,13.28,-83.8
GSAT,0.18,0.12,11.77,-85.6
GSK,0.04,0.08,104.16,109.7
GSK,0.04,0.09,88.04,77.2
GSK,0.04,0.1,76.22,53.5
GSK,0.04,0.11,67.18,35.3
GSK,0.04,0.12,60.05,20.9
GSK,0.075,0.08,121.11,143.8
GSK,0.075,0.09,102.11,105.6
GSK,0.075,0.1,88.2,77.6
GSK,0.075,0.11,77.56,56.2
GSK,0.075,0.12,69.18,39.3
GSK,0.10999999999999999,0.08,140.29,182.4
GSK,0.10999999999999999,0.09,118.03,137.6
GSK,0.10999999999999999,0.1,101.73,104.8
GSK,0.10999999999999999,0.11,89.28,79.7
GSK,0.10999999999999999,0.12,79.47,60.0
GSK,0.145,0.08,161.93,226.0
GSK,0.145,0.09,135.97,173.7
GSK,0.145,0.1,116.96,135.5
GSK,0.145,0.11,102.46,106.3
GSK,0.145,0.12,91.03,83.3
GSK,0.18,0.08,186.26,275.0
GSK,0.18,0.09,156.12,214.3
GSK,0.18,0.1,134.07,169.9
GSK,0.18,0.11,117.24,136.0
GSK,0.18,0.12,103.99,109.4
HAL,0.04,0.08,57.4,37.5
HAL,0.04,0.09,48.51,16.2
HAL,0.04,0.1,42.0,0.6
HAL,0.04,0.11,37.02,-11.3
HAL,0.04,0.12,33.09,-20.8
HAL,0.075,0.08,66.74,59.8
HAL,0.075,0.09,56.27,34.7
HAL,0.075,0.1,48.6,16.4
HAL,0.075,0.11,42.74,2.4
HAL,0.075,0.12,38.12,-8.7
HAL,0.10999999999999999,0.08,77.31,85.1
HAL,0.10999999999999999,0.09,65.04,55.7
HAL,0.10999999999999999,0.1,56.06,34.2
HAL,0.10999999999999999,0.11,49.2,17.8
HAL,0.10999999999999999,0.12,43.79,4.9
HAL,0.145,0.08,89.23,113.7
HAL,0.145,0.09,74.93,79.4
HAL,0.145,0.1,64.45,54.3
HAL,0.145,0.11,56.46,35.2
HAL,0.145,0.12,50.16,20.1
HAL,0.18,0.08,102.64,145.8
HAL,0.18,0.09,86.03,106.0
HAL,0.18,0.1,73.88,76.9
HAL,0.18,0.11,64.61,54.7
HAL,0.18,0.12,57.3,37.2
HEXA-B.ST,0.04,0.08,106.08,10.8
HEXA-B.ST,0.04,0.09,89.66,-6.3
HEXA-B.ST,0.04,0.1,77.62,-18.9
HEXA-B.ST,0.04,0.11,68.42,-28.5
HEXA-B.ST,0.04,0.12,61.16,-36.1
HEXA-B.ST,0.075,0.08,123.34,28.8
HEXA-B.ST,0.075,0.09,103.99,8.6
HEXA-B.ST,0.075,0.1,89.82,-6.2
HEXA-B.ST,0.075,0.11,78.99,-17.5
HEXA-B.ST,0.075,0.12,70.45,-26.4
HEXA-B.ST,0.10999999999999999,0.08,142.87,49.2
HEXA-B.ST,0.10999999999999999,0.09,120.2,25.6
HEXA-B.ST,0.10999999999999999,0.1,103.6,8.2
HEXA-B.ST,0.10999999999999999,0.11,90.92,-5.0
HEXA-B.ST,0.10999999999999999,0.12,80.93,-15.5
HEXA-B.ST,0.145,0.08,164.91,72.2
HEXA-B.ST,0.145,0.09,138.47,44.6
HEXA-B.ST,0.145,0.1,119.12,24.4
HEXA-B.ST,0.145,0.11,104.35,9.0
HEXA-B.ST,0.145,0.12,92.71,-3.2
HEXA-B.ST,0.18,0.08,189.69,98.1
HEXA-B.ST,0.18,0.09,159.0,66.1
HEXA-B.ST,0.18,0.1,136.54,42.6
HEXA-B.ST,0.18,0.11,119.4,24.7
HEXA-B.ST,0.18,0.12,105.9,10.6
HII,0.04,0.08,406.95,24.8
HII,0.04,0.09,343.96,5.5
HII,0.04,0.1,297.77,-8.7
HII,0.04,0.11,262.47,-19.5
HII,0.04,0.12,234.61,-28.1
