ticker,current_price,median_price,p10,p90,prob_50pct_up,prob_30pct_down,mean_price,std_price
OKE,92.32,185.05039482442504,149.61334036429753,222.25789138490433,96.0,0.0,185.5957434940599,27.657470701541733
OKTA,82.77,126.15847128580093,102.90061123827572,150.19381206267465,54.15,0.0,126.79328178481106,18.245740307609626
OLED,92.64,148.0961444058405,121.82857514641768,176.06623227503943,65.75,0.0,148.77961458480928,21.399077208283707
ON,113.11,126.43931565663283,102.16907322841242,153.69566848357567,1.3,0.05,127.37034659653655,19.318901904316217
ONTO,271.77,284.12668024280515,229.9676688807659,340.46898286917707,0.15,0.44999999999999996,284.6239132825808,41.86994290419634
ORSTED.CO,162.55,287.9449363711665,233.83786298111772,341.4149648246845,84.3,0.0,287.5728690148082,40.90922291243066
OTIS,71.01,140.64589491036907,116.70179925627473,168.71123378019894,97.05,0.0,141.99900877190709,20.38156829961132
OXIG.L,2956.0,32.968427877053955,26.97826801111738,39.37727042320035,0.0,100.0,33.06089578387621,4.788867111103629
OXY,59.62,110.58042984795982,90.03067119250208,131.10476876295297,90.64999999999999,0.0,110.66654236775317,15.815410402020117
PANW,242.83,119.51992212356961,96.97149901572341,143.03319308777955,0.0,99.95,119.63434064812022,17.406685833242907
PATH,10.27,27.01616467626008,22.070965984882182,32.19724683810986,100.0,0.0,27.14892988956324,3.8822606316877626
PD,6.77,41.38427937318258,33.80676421612871,49.20575656219741,100.0,0.0,41.391797785448674,5.99401343063105
PFE,25.33,84.84692567190936,68.63652563077271,101.47338410102631,100.0,0.0,85.20216802657319,12.356247832402957
PH,862.72,1020.8531710463697,834.8329776578859,1221.6529303359,4.05,0.0,1024.3241758729662,146.74202329996567
PI,138.72,84.38765941323095,68.55991515101324,100.73760204693413,0.0,84.45,84.43050424618359,12.273562130307527
PLAB,50.02,70.49065972611592,57.27078691656007,84.12338235502354,33.95,0.0,70.67619558264272,10.247178772239279
PLTR,133.99,62.21470594218314,49.824763424360164,73.5682535240147,0.0,100.0,61.914633117277425,8.94539261641359
PNR,72.68,173.4019664398956,141.56234031759936,209.01521418316952,100.0,0.0,174.31720014164836,25.55849513094652
PODD,147.46,241.665407330329,199.70384621693128,288.9014176411503,71.95,0.0,242.92962902299294,33.89943811581174
POWI,73.24,54.677719696743566,44.39906050066721,65.44797026184182,0.0,34.35,54.81426676050206,7.999643628134446
PRY.MI,153.15,170.14127930944187,137.59115295575944,202.88388359136664,0.44999999999999996,0.0,170.2792051116174,24.393347722987063
PSX,176.2,471.0625272490929,384.4104963438749,558.3898676771989,100.0,0.0,472.17863069984924,67.11648159548528
PWR,769.99,491.4255278797748,394.9763062665838,588.8748714227168,0.0,73.6,491.4206877320588,73.24109166491674
QBTS,20.35,1.4408700020615972,1.0240010452864767,1.9481109136473556,0.0,100.0,1.4701899602989328,0.3539375653766357
QCOM,201.49,317.4824502925927,255.98937603118205,379.37984857452,62.45,0.0,318.2389807514824,46.813331698835604
QLYS,90.02,247.20911649488568,197.75674810782988,294.3656729230403,100.0,0.0,246.9814922852564,36.6258408730831
QRVO,92.25,234.80708542255036,189.71998352695724,280.15390834689805,100.0,0.0,235.1546981352999,34.411244954562626
QUBT,10.505,0.8251207673471305,0.5982911003730851,1.1291843894200737,0.0,100.0,0.8432913380947652,0.2026999272335003
REGN,698.25,1606.6937302569822,1314.9979386153527,1934.6661798217178,99.75,0.0,1615.8225980821155,233.8678003026051
